Date,Open,High,Low,Close,Adj Close,Volume
2012-09-17,26720.000000,26720.000000,26240.000000,26300.000000,21626.664063,14896000
2012-09-18,26280.000000,26720.000000,26160.000000,26300.000000,21626.664063,11232300
2012-09-19,26120.000000,26460.000000,25960.000000,26280.000000,21610.220703,12114550
2012-09-20,25860.000000,26100.000000,25680.000000,25740.000000,21166.173828,14199800
2012-09-21,26000.000000,26140.000000,25900.000000,26040.000000,21412.869141,14913400
2012-09-24,26000.000000,26560.000000,25840.000000,26540.000000,21824.019531,13195450
2012-09-25,26200.000000,26680.000000,26200.000000,26540.000000,21824.019531,11348000
2012-09-26,26260.000000,26500.000000,26120.000000,26500.000000,21791.126953,12054550
2012-09-27,26540.000000,26840.000000,26460.000000,26760.000000,22004.927734,14541600
2012-09-28,27180.000000,27200.000000,26780.000000,26920.000000,22136.498047,17906350
2012-10-02,27080.000000,27420.000000,27040.000000,27380.000000,22514.757813,13376250
2012-10-04,27020.000000,27460.000000,26780.000000,27340.000000,22481.863281,19127200
2012-10-05,27740.000000,27800.000000,27040.000000,27400.000000,22531.201172,17828800
2012-10-08,27500.000000,27580.000000,27200.000000,27460.000000,22580.539063,12037600
2012-10-09,27260.000000,27620.000000,27260.000000,27440.000000,22564.095703,8788650
2012-10-10,27060.000000,27200.000000,26500.000000,26500.000000,21791.126953,12976700
2012-10-11,26200.000000,26400.000000,25740.000000,26080.000000,21445.755859,23779850
2012-10-12,26100.000000,26240.000000,25760.000000,25920.000000,21314.189453,14977250
2012-10-15,25920.000000,26240.000000,25740.000000,26000.000000,21379.974609,10334000
2012-10-16,26520.000000,26620.000000,26300.000000,26600.000000,21873.355469,10671300
2012-10-17,26840.000000,26920.000000,26320.000000,26720.000000,21972.035156,8984550
2012-10-18,26720.000000,26820.000000,26560.000000,26740.000000,21988.478516,10498450
2012-10-19,26460.000000,26500.000000,25980.000000,26040.000000,21412.869141,13969950
2012-10-22,25540.000000,26340.000000,25520.000000,26300.000000,21626.664063,11741150
2012-10-23,26380.000000,26440.000000,26040.000000,26260.000000,21593.771484,9253550
2012-10-24,25940.000000,26180.000000,25780.000000,26000.000000,21379.974609,13454500
2012-10-25,25920.000000,26440.000000,25820.000000,26440.000000,21741.787109,11881100
2012-10-26,26120.000000,26240.000000,25740.000000,25740.000000,21166.173828,13793850
2012-10-29,25960.000000,25980.000000,25580.000000,25980.000000,21363.525391,11448050
2012-10-30,25980.000000,26080.000000,25840.000000,25960.000000,21347.082031,6643850
2012-10-31,26120.000000,26240.000000,25980.000000,26200.000000,21544.435547,10604850
2012-11-01,25900.000000,26040.000000,25800.000000,25940.000000,21330.636719,10455600
2012-11-02,26380.000000,26660.000000,26260.000000,26540.000000,21824.019531,18521400
2012-11-05,26560.000000,26980.000000,26400.000000,26820.000000,22054.263672,13062050
2012-11-06,26980.000000,26980.000000,26640.000000,26980.000000,22185.830078,8981800
2012-11-07,26860.000000,27240.000000,26700.000000,27240.000000,22399.632813,9676400
2012-11-08,26960.000000,27140.000000,26820.000000,27000.000000,22202.281250,15326600
2012-11-09,26700.000000,27020.000000,26520.000000,26820.000000,22054.263672,14550300
2012-11-12,26620.000000,26940.000000,26620.000000,26900.000000,22120.050781,6959250
2012-11-13,26940.000000,26980.000000,26520.000000,26980.000000,22185.830078,7325850
2012-11-14,27140.000000,27140.000000,26920.000000,27100.000000,22284.509766,10436000
2012-11-15,26700.000000,26760.000000,26520.000000,26620.000000,21889.802734,9959100
2012-11-16,26440.000000,26520.000000,26020.000000,26140.000000,21495.093750,12172550
2012-11-19,26300.000000,26840.000000,26260.000000,26640.000000,21906.246094,10137500
2012-11-20,27060.000000,27300.000000,26920.000000,27280.000000,22432.529297,13420300
2012-11-21,27520.000000,27940.000000,27440.000000,27680.000000,22761.453125,17780400
2012-11-22,27880.000000,28380.000000,27820.000000,28340.000000,23304.162109,14930950
2012-11-23,28440.000000,28840.000000,28340.000000,28740.000000,23633.093750,12322050
2012-11-26,28840.000000,28860.000000,27980.000000,28080.000000,23090.371094,13749850
2012-11-27,28100.000000,28560.000000,28080.000000,28320.000000,23287.716797,11836200
2012-11-28,28000.000000,28760.000000,27920.000000,28260.000000,23238.384766,14055800
2012-11-29,28040.000000,28440.000000,28040.000000,28280.000000,23254.833984,13073300
2012-11-30,28460.000000,28500.000000,27980.000000,28120.000000,23123.263672,16427600
2012-12-03,28400.000000,28720.000000,28160.000000,28600.000000,23517.970703,10220850
2012-12-04,28640.000000,28680.000000,28400.000000,28600.000000,23517.970703,9504900
2012-12-05,28600.000000,29100.000000,28540.000000,29100.000000,23929.125000,12436400
2012-12-06,29360.000000,29420.000000,28680.000000,29080.000000,23912.683594,14248700
2012-12-07,29000.000000,29960.000000,29000.000000,29600.000000,24340.279297,15882450
2012-12-10,30120.000000,30120.000000,29700.000000,29820.000000,24521.189453,13056100
2012-12-11,29960.000000,29960.000000,29380.000000,29520.000000,24274.492188,12657350
2012-12-12,29460.000000,29920.000000,29460.000000,29800.000000,24504.736328,15244450
2012-12-13,30000.000000,30660.000000,29860.000000,30660.000000,25211.923828,30680500
2012-12-14,30320.000000,30720.000000,30160.000000,30300.000000,24915.892578,13905250
2012-12-17,30020.000000,30480.000000,29940.000000,30060.000000,24718.537109,15511100
2012-12-18,30000.000000,30320.000000,29900.000000,30300.000000,24915.892578,13538450
2012-12-20,30300.000000,30580.000000,29900.000000,30060.000000,24718.537109,20128500
2012-12-21,29860.000000,29920.000000,28800.000000,28840.000000,23715.324219,27576200
2012-12-24,28960.000000,29520.000000,28840.000000,29480.000000,24241.599609,14488550
2012-12-26,29600.000000,30060.000000,29400.000000,29400.000000,24175.812500,14038700
2012-12-27,29400.000000,30000.000000,29400.000000,29920.000000,24729.587891,9143900
2012-12-28,29760.000000,30600.000000,29740.000000,30440.000000,25159.378906,10562750
2013-01-02,30660.000000,31520.000000,30540.000000,31520.000000,26052.027344,11449650
2013-01-03,31640.000000,31680.000000,30860.000000,30860.000000,25506.519531,14227400
2013-01-04,30800.000000,30840.000000,30200.000000,30500.000000,25208.972656,12999800
2013-01-07,30300.000000,30560.000000,30000.000000,30400.000000,25126.318359,12610950
2013-01-08,30260.000000,30340.000000,29960.000000,30000.000000,24795.712891,13822250
2013-01-09,30000.000000,30260.000000,29820.000000,30000.000000,24795.712891,12659950
2013-01-10,30300.000000,30680.000000,30000.000000,30600.000000,25291.625000,14663600
2013-01-11,30960.000000,30960.000000,30140.000000,30660.000000,25341.214844,11913550
2013-01-14,30780.000000,31040.000000,30560.000000,31040.000000,25655.294922,7999950
2013-01-15,31200.000000,31200.000000,30240.000000,30240.000000,24994.074219,10727150
2013-01-16,30280.000000,30520.000000,29660.000000,29840.000000,24663.466797,16221000
2013-01-17,30040.000000,30040.000000,29000.000000,29380.000000,24283.265625,20236700
2013-01-18,29600.000000,29740.000000,29100.000000,29600.000000,24465.099609,12516600
2013-01-21,29280.000000,29500.000000,28960.000000,29080.000000,24035.306641,14519650
2013-01-22,28900.000000,29740.000000,28900.000000,29600.000000,24465.099609,11947400
2013-01-23,30000.000000,30040.000000,29460.000000,29460.000000,24349.390625,9293550
2013-01-24,29360.000000,29380.000000,28820.000000,29060.000000,24018.775391,15999050
2013-01-25,29200.000000,29220.000000,28100.000000,28340.000000,23423.675781,21795250
2013-01-28,27920.000000,28020.000000,27420.000000,27440.000000,22679.812500,30852150
2013-01-29,27800.000000,28360.000000,27600.000000,28180.000000,23291.433594,21616550
2013-01-30,28520.000000,28800.000000,28240.000000,28800.000000,23803.884766,16170100
2013-01-31,28600.000000,28960.000000,28440.000000,28960.000000,23936.123047,16052800
2013-02-01,29200.000000,29200.000000,28440.000000,28820.000000,23820.412109,11576200
2013-02-04,29000.000000,29060.000000,28340.000000,28740.000000,23754.292969,12861900
2013-02-05,28300.000000,28860.000000,28280.000000,28700.000000,23721.230469,11388100
2013-02-06,28800.000000,28860.000000,28540.000000,28540.000000,23588.984375,6897150
2013-02-07,28780.000000,28780.000000,28400.000000,28400.000000,23473.269531,9721100
2013-02-08,28360.000000,29400.000000,28300.000000,29240.000000,24167.552734,13423850
2013-02-12,29680.000000,29680.000000,29180.000000,29360.000000,24266.734375,8419750
2013-02-13,29480.000000,29780.000000,29120.000000,29740.000000,24580.810547,9209050
2013-02-14,29800.000000,29880.000000,29540.000000,29800.000000,24630.402344,7534100
2013-02-15,29800.000000,29960.000000,29540.000000,29960.000000,24762.652344,7599950
2013-02-18,29800.000000,30020.000000,29620.000000,29800.000000,24630.402344,7109950
2013-02-19,29600.000000,29980.000000,29580.000000,29840.000000,24663.466797,6132250
2013-02-20,30040.000000,30900.000000,29940.000000,30900.000000,25539.583984,18039350
2013-02-21,30800.000000,31160.000000,30700.000000,31000.000000,25622.230469,13123650
2013-02-22,30600.000000,30960.000000,30400.000000,30600.000000,25291.625000,13852650
2013-02-25,30980.000000,30980.000000,30600.000000,30600.000000,25291.625000,8897550
2013-02-26,30300.000000,30760.000000,30160.000000,30540.000000,25242.031250,9244750
2013-02-27,31180.000000,31180.000000,30380.000000,30540.000000,25242.031250,8938200
2013-02-28,30600.000000,31080.000000,30600.000000,30880.000000,25523.048828,12784200
2013-03-04,31260.000000,31260.000000,30600.000000,30780.000000,25440.396484,13276850
2013-03-05,31120.000000,31280.000000,30960.000000,31000.000000,25622.230469,9294600
2013-03-06,31440.000000,31500.000000,30940.000000,31200.000000,25787.535156,10148650
2013-03-07,30960.000000,31000.000000,30240.000000,30400.000000,25126.318359,13482700
2013-03-08,30300.000000,30340.000000,29780.000000,29980.000000,24779.179688,18941000
2013-03-11,29860.000000,30240.000000,29700.000000,30160.000000,24927.951172,13748250
2013-03-12,30080.000000,30240.000000,29800.000000,29880.000000,24696.523438,8746550
2013-03-13,30120.000000,30580.000000,30020.000000,30540.000000,25242.031250,11303550
2013-03-14,30560.000000,30680.000000,29980.000000,30400.000000,25126.318359,12557800
2013-03-15,30580.000000,30580.000000,29600.000000,29600.000000,24465.099609,36618350
2013-03-18,29200.000000,29200.000000,28680.000000,28900.000000,23886.531250,26439550
2013-03-19,29000.000000,29840.000000,28960.000000,29500.000000,24382.449219,13977100
2013-03-20,29200.000000,29700.000000,29120.000000,29200.000000,24134.488281,13515750
2013-03-21,29220.000000,29480.000000,29120.000000,29140.000000,24084.898438,11768550
2013-03-22,29160.000000,29360.000000,29040.000000,29100.000000,24051.837891,10687100
2013-03-25,29600.000000,29900.000000,29400.000000,29900.000000,24713.054688,10272050
2013-03-26,29900.000000,30440.000000,29820.000000,30180.000000,24944.480469,16830000
2013-03-27,30300.000000,30320.000000,29740.000000,30080.000000,24861.828125,12881400
2013-03-28,30060.000000,30200.000000,29940.000000,30200.000000,24961.007813,7989600
2013-03-29,30480.000000,30640.000000,30340.000000,30540.000000,25242.031250,9533700
2013-04-01,30700.000000,30700.000000,30240.000000,30240.000000,24994.074219,5295500
2013-04-02,30200.000000,30640.000000,30200.000000,30500.000000,25208.972656,8574850
2013-04-03,30520.000000,30560.000000,30180.000000,30420.000000,25142.847656,10882700
2013-04-04,30340.000000,30380.000000,29980.000000,30120.000000,24894.888672,10700450
2013-04-05,30100.000000,30320.000000,29860.000000,30100.000000,24878.359375,14977350
2013-04-08,30100.000000,30620.000000,29940.000000,30400.000000,25126.318359,12959500
2013-04-09,30540.000000,30600.000000,30200.000000,30560.000000,25258.562500,9244000
2013-04-10,30800.000000,30800.000000,30260.000000,30420.000000,25142.847656,11779700
2013-04-11,30420.000000,30800.000000,30360.000000,30800.000000,25456.927734,11291500
2013-04-12,30800.000000,31000.000000,30260.000000,30340.000000,25076.724609,10744050
2013-04-15,30060.000000,30700.000000,30060.000000,30460.000000,25175.908203,10767300
2013-04-16,30100.000000,30640.000000,30020.000000,30560.000000,25258.562500,18551850
2013-04-17,31320.000000,31320.000000,30280.000000,30360.000000,25093.255859,10491100
2013-04-18,30400.000000,30440.000000,29620.000000,29660.000000,24514.687500,13358400
2013-04-19,29300.000000,29840.000000,29100.000000,29500.000000,24382.449219,15704000
2013-04-22,29800.000000,30060.000000,29300.000000,30060.000000,24845.302734,9335850
2013-04-23,30000.000000,30060.000000,29480.000000,29660.000000,24514.687500,8864850
2013-04-24,29700.000000,29880.000000,29480.000000,29720.000000,24564.279297,10086550
2013-04-25,29400.000000,29880.000000,29400.000000,29880.000000,24696.523438,10463900
2013-04-26,29900.000000,29940.000000,29440.000000,29720.000000,24564.279297,11651600
2013-04-29,29820.000000,29840.000000,29500.000000,29620.000000,24481.628906,8500150
2013-04-30,29800.000000,30600.000000,29760.000000,30400.000000,25126.318359,18705000
2013-05-02,30520.000000,30640.000000,30340.000000,30560.000000,25258.562500,10048950
2013-05-03,30700.000000,30740.000000,30420.000000,30700.000000,25374.271484,6559050
2013-05-06,30800.000000,30800.000000,30240.000000,30280.000000,25027.136719,8654300
2013-05-07,30160.000000,30160.000000,29820.000000,29860.000000,24679.994141,11434500
2013-05-08,29860.000000,29960.000000,29580.000000,29760.000000,24597.345703,14921950
2013-05-09,29800.000000,30400.000000,29780.000000,30300.000000,25043.667969,10806150
2013-05-10,30280.000000,30280.000000,29520.000000,29520.000000,24398.976563,11794850
2013-05-13,29420.000000,29600.000000,29240.000000,29540.000000,24415.507813,8750100
2013-05-14,29740.000000,30000.000000,29660.000000,30000.000000,24795.712891,9002650
2013-05-15,29700.000000,30000.000000,29680.000000,30000.000000,24795.712891,10594800
2013-05-16,30020.000000,30280.000000,30000.000000,30160.000000,24927.951172,14657550
2013-05-20,30040.000000,30240.000000,29920.000000,29940.000000,24746.115234,12288850
2013-05-21,30200.000000,30200.000000,29700.000000,29840.000000,24663.466797,11600400
2013-05-22,30080.000000,30200.000000,29820.000000,30180.000000,24944.480469,9923100
2013-05-23,29840.000000,30040.000000,29680.000000,29680.000000,24531.222656,11994150
2013-05-24,29740.000000,29880.000000,29440.000000,29720.000000,24564.279297,10190600
2013-05-27,29800.000000,29980.000000,29740.000000,29780.000000,24613.873047,6146400
2013-05-28,29620.000000,29920.000000,29620.000000,29680.000000,24531.222656,11588050
2013-05-29,29680.000000,30460.000000,29660.000000,30240.000000,24994.074219,14760550
2013-05-30,30360.000000,30980.000000,30240.000000,30880.000000,25523.048828,22778000
2013-05-31,30920.000000,31180.000000,30740.000000,30760.000000,25423.865234,18025050
2013-06-03,30720.000000,31180.000000,30560.000000,30640.000000,25324.687500,10309450
2013-06-04,30660.000000,30840.000000,30420.000000,30800.000000,25456.927734,8496600
2013-06-05,30980.000000,31060.000000,30420.000000,30420.000000,25142.847656,13590650
2013-06-07,29500.000000,29700.000000,28480.000000,28540.000000,23588.984375,54290800
2013-06-10,28400.000000,28860.000000,28280.000000,28500.000000,23555.919922,26677700
2013-06-11,28220.000000,28380.000000,27560.000000,27780.000000,22960.824219,34613000
2013-06-12,27560.000000,28060.000000,27240.000000,27700.000000,22894.705078,22887650
2013-06-13,27600.000000,27940.000000,27140.000000,27140.000000,22431.853516,33509850
2013-06-14,27300.000000,27540.000000,27140.000000,27380.000000,22630.216797,17558350
2013-06-17,27400.000000,27560.000000,27300.000000,27320.000000,22580.621094,11758450
2013-06-18,27360.000000,27740.000000,27200.000000,27740.000000,22927.765625,11043050
2013-06-19,27640.000000,27700.000000,27280.000000,27380.000000,22630.216797,10270250
2013-06-20,26860.000000,26960.000000,26520.000000,26580.000000,21969.000000,17817950
2013-06-21,25880.000000,26660.000000,25800.000000,26500.000000,21902.873047,27677800
2013-06-24,27000.000000,27000.000000,26260.000000,26260.000000,21704.511719,15847900
2013-06-25,26020.000000,26360.000000,25760.000000,25940.000000,21440.023438,20774950
2013-06-26,26020.000000,26100.000000,24900.000000,25220.000000,20844.923828,31751200
2013-06-27,25900.000000,26880.000000,25720.000000,26780.000000,22143.082031,25756150
2013-06-28,27000.000000,27000.000000,26580.000000,26840.000000,22192.693359,20961250
2013-07-01,26680.000000,26920.000000,26440.000000,26520.000000,21928.099609,12825950
2013-07-02,26800.000000,27040.000000,26600.000000,26700.000000,22076.929688,10214450
2013-07-03,26680.000000,26780.000000,25900.000000,26020.000000,21514.667969,12822050
2013-07-04,26040.000000,26340.000000,25920.000000,26340.000000,21779.267578,9042650
2013-07-05,25720.000000,26300.000000,25200.000000,25340.000000,20952.423828,30382800
2013-07-08,25000.000000,25160.000000,24180.000000,24520.000000,20274.400391,26480150
2013-07-09,24600.000000,25000.000000,24580.000000,24740.000000,20456.304688,19694950
2013-07-10,24900.000000,25040.000000,24740.000000,24960.000000,20638.212891,17305650
2013-07-11,25020.000000,26240.000000,25020.000000,26240.000000,21696.583984,20788350
2013-07-12,26400.000000,26480.000000,26020.000000,26240.000000,21696.583984,11391300
2013-07-15,26300.000000,26380.000000,25700.000000,26260.000000,21713.121094,9629600
2013-07-16,26360.000000,26420.000000,25800.000000,25960.000000,21465.066406,9300950
2013-07-17,26020.000000,26600.000000,25720.000000,26400.000000,21828.880859,12302300
2013-07-18,26500.000000,26500.000000,25840.000000,25840.000000,21365.839844,15704200
2013-07-19,25760.000000,25900.000000,25280.000000,25460.000000,21051.634766,16271300
2013-07-22,25600.000000,25780.000000,25300.000000,25460.000000,21051.634766,10351150
2013-07-23,25460.000000,26140.000000,25440.000000,26140.000000,21613.896484,11948900
2013-07-24,26140.000000,26340.000000,25900.000000,26300.000000,21746.193359,8772650
2013-07-25,26340.000000,26440.000000,26160.000000,26300.000000,21746.193359,8495650
2013-07-26,26280.000000,26380.000000,25980.000000,26060.000000,21547.746094,13619550
2013-07-29,25820.000000,26000.000000,25580.000000,25660.000000,21217.009766,11821850
2013-07-30,25540.000000,25900.000000,25540.000000,25800.000000,21332.765625,9425350
2013-07-31,25600.000000,25800.000000,25580.000000,25600.000000,21167.398438,12735500
2013-08-01,25700.000000,25760.000000,25480.000000,25600.000000,21167.398438,9058900
2013-08-02,25860.000000,26000.000000,25640.000000,25720.000000,21266.623047,11241350
2013-08-05,25660.000000,25660.000000,25480.000000,25480.000000,21068.171875,8079850
2013-08-06,24900.000000,25440.000000,24900.000000,25080.000000,20737.437500,14493700
2013-08-07,24740.000000,24800.000000,24440.000000,24440.000000,20208.255859,15778100
2013-08-08,24260.000000,24700.000000,24260.000000,24340.000000,20125.564453,17910800
2013-08-09,24580.000000,24820.000000,24400.000000,24600.000000,20340.544922,12080200
2013-08-12,24600.000000,24960.000000,24500.000000,24640.000000,20373.623047,10140600
2013-08-13,24880.000000,25800.000000,24840.000000,25800.000000,21332.765625,20929450
2013-08-14,25780.000000,26000.000000,25700.000000,26000.000000,21498.136719,13005100
2013-08-16,25720.000000,26020.000000,25640.000000,25900.000000,21415.455078,11416600
2013-08-19,25720.000000,25920.000000,25600.000000,25720.000000,21266.623047,6499850
2013-08-20,25920.000000,26100.000000,25380.000000,25380.000000,20985.490234,14230950
2013-08-21,25300.000000,25640.000000,25120.000000,25120.000000,20770.513672,12346050
2013-08-22,25000.000000,25340.000000,24900.000000,25100.000000,20753.968750,11984850
2013-08-23,25600.000000,26000.000000,25420.000000,25900.000000,21415.455078,17203400
2013-08-26,26020.000000,26100.000000,25920.000000,26000.000000,21498.136719,11519650
2013-08-27,26140.000000,26180.000000,25900.000000,26080.000000,21564.285156,9130800
2013-08-28,25680.000000,26200.000000,25680.000000,26180.000000,21646.966797,9492550
2013-08-29,26340.000000,26960.000000,26280.000000,26880.000000,22225.767578,16315000
2013-08-30,27200.000000,27360.000000,27020.000000,27360.000000,22622.654297,17135800
2013-09-02,27360.000000,27420.000000,27000.000000,27020.000000,22341.523438,10081600
2013-09-03,27280.000000,27280.000000,26520.000000,26740.000000,22110.007813,11798500
2013-09-04,26600.000000,27080.000000,26420.000000,26800.000000,22159.621094,10920050
2013-09-05,27400.000000,27420.000000,27160.000000,27300.000000,22573.044922,15100100
2013-09-06,27400.000000,27500.000000,27160.000000,27380.000000,22639.191406,11937950
2013-09-09,27420.000000,27500.000000,27260.000000,27460.000000,22705.339844,9291550
2013-09-10,27380.000000,27920.000000,27360.000000,27920.000000,23085.689453,14717650
2013-09-11,27960.000000,28040.000000,27700.000000,28040.000000,23184.912109,13353000
2013-09-12,28100.000000,28480.000000,27900.000000,28200.000000,23317.214844,21805400
2013-09-13,28180.000000,28200.000000,27920.000000,28120.000000,23251.064453,12281500
2013-09-16,28460.000000,28500.000000,28220.000000,28500.000000,23565.261719,11710700
2013-09-17,28400.000000,28400.000000,27620.000000,27720.000000,22920.320313,17181350
2013-09-23,27300.000000,27620.000000,27060.000000,27200.000000,22490.359375,24362900
2013-09-24,26840.000000,27580.000000,26760.000000,27460.000000,22705.339844,15138900
2013-09-25,27340.000000,27480.000000,27020.000000,27280.000000,22556.511719,11176450
2013-09-26,27280.000000,27440.000000,27120.000000,27440.000000,22688.808594,10374700
2013-09-27,27500.000000,27540.000000,27260.000000,27320.000000,22589.580078,11613250
2013-09-30,27320.000000,27640.000000,27200.000000,27340.000000,22606.117188,11650900
2013-10-01,27600.000000,27660.000000,27200.000000,27640.000000,22854.175781,9773150
2013-10-02,27960.000000,28500.000000,27800.000000,28360.000000,23449.507813,17586350
2013-10-04,28760.000000,28840.000000,28280.000000,28360.000000,23449.507813,15753700
2013-10-07,28740.000000,28740.000000,28500.000000,28720.000000,23747.171875,10228250
2013-10-08,28340.000000,28660.000000,28340.000000,28600.000000,23647.957031,10546000
2013-10-10,28420.000000,28640.000000,28420.000000,28600.000000,23647.957031,13819000
2013-10-11,28800.000000,28940.000000,28720.000000,28860.000000,23862.929688,11254150
2013-10-14,28960.000000,28980.000000,28760.000000,28760.000000,23780.248047,7373700
2013-10-15,29000.000000,29140.000000,28900.000000,29140.000000,24094.451172,10023650
2013-10-16,29380.000000,29380.000000,28900.000000,29000.000000,23978.689453,8010600
2013-10-17,29200.000000,29360.000000,29080.000000,29260.000000,24193.671875,9099350
2013-10-18,29440.000000,29500.000000,29260.000000,29440.000000,24342.509766,7852150
2013-10-21,29500.000000,29780.000000,29080.000000,29280.000000,24210.210938,7126050
2013-10-22,29200.000000,29200.000000,28680.000000,29100.000000,24061.376953,12353250
2013-10-23,29280.000000,29280.000000,28720.000000,28840.000000,23846.396484,8598450
2013-10-24,28620.000000,28980.000000,28580.000000,28980.000000,23962.154297,8915650
2013-10-25,29000.000000,29040.000000,28660.000000,28980.000000,23962.154297,6735300
2013-10-28,29300.000000,29700.000000,29160.000000,29640.000000,24507.875000,11307700
2013-10-29,29800.000000,29800.000000,29560.000000,29800.000000,24640.171875,10334900
2013-10-30,29700.000000,30000.000000,29680.000000,30000.000000,24805.546875,10588400
2013-10-31,29960.000000,30040.000000,29300.000000,29300.000000,24226.744141,12647050
2013-11-01,29800.000000,30000.000000,29360.000000,30000.000000,24805.546875,11357700
2013-11-04,29840.000000,30040.000000,29780.000000,29980.000000,24789.011719,10887800
2013-11-05,30040.000000,30040.000000,29440.000000,29700.000000,24557.486328,8009300
2013-11-06,29960.000000,29960.000000,28980.000000,29020.000000,23995.228516,12218400
2013-11-07,29020.000000,29080.000000,28500.000000,28740.000000,23763.716797,13006800
2013-11-08,28220.000000,28560.000000,28140.000000,28200.000000,23317.214844,13681350
2013-11-11,28500.000000,28680.000000,28180.000000,28560.000000,23614.876953,8563850
2013-11-12,28800.000000,29320.000000,28720.000000,29120.000000,24077.914063,9784900
2013-11-13,28900.000000,28980.000000,28380.000000,28380.000000,23466.046875,9995200
2013-11-14,29100.000000,29100.000000,28480.000000,28480.000000,23548.726563,10132150
2013-11-15,28680.000000,29240.000000,28640.000000,29240.000000,24177.134766,8339250
2013-11-18,29400.000000,29520.000000,29300.000000,29480.000000,24375.580078,6386800
2013-11-19,29660.000000,29780.000000,29540.000000,29780.000000,24623.636719,8183550
2013-11-20,29460.000000,29740.000000,29280.000000,29400.000000,24309.433594,8178150
2013-11-21,29440.000000,29440.000000,28640.000000,28800.000000,23813.324219,9019800
2013-11-22,28820.000000,29120.000000,28620.000000,29000.000000,23978.689453,8574600
2013-11-25,29020.000000,29440.000000,29020.000000,29300.000000,24226.744141,6615300
2013-11-26,29160.000000,29580.000000,29100.000000,29580.000000,24458.271484,8586250
2013-11-27,29340.000000,29520.000000,29200.000000,29400.000000,24309.433594,9351700
2013-11-28,29600.000000,29880.000000,29580.000000,29880.000000,24706.318359,10644900
2013-11-29,29980.000000,29980.000000,29700.000000,29880.000000,24706.318359,6752200
2013-12-02,30000.000000,30060.000000,29340.000000,29340.000000,24259.822266,7487800
2013-12-03,29280.000000,29560.000000,29140.000000,29220.000000,24160.595703,7798600
2013-12-04,29000.000000,29060.000000,28620.000000,28640.000000,23681.023438,10844000
2013-12-05,28660.000000,28920.000000,28440.000000,28800.000000,23813.324219,10479650
2013-12-06,29080.000000,29080.000000,28560.000000,28560.000000,23614.876953,9147450
2013-12-09,28800.000000,29080.000000,28800.000000,29080.000000,24044.837891,6996900
2013-12-10,28820.000000,29020.000000,28620.000000,28800.000000,23813.324219,7755600
2013-12-11,28520.000000,28880.000000,28320.000000,28400.000000,23482.578125,10629150
2013-12-12,27920.000000,28200.000000,27920.000000,28200.000000,23317.214844,14962050
2013-12-13,28200.000000,28220.000000,27800.000000,27800.000000,22986.468750,10053250
2013-12-16,27820.000000,28080.000000,27660.000000,28000.000000,23151.839844,8954400
2013-12-17,28340.000000,28340.000000,27860.000000,27900.000000,23069.150391,7762400
2013-12-18,28100.000000,28200.000000,27880.000000,28020.000000,23168.380859,10899200
2013-12-19,28360.000000,28680.000000,28360.000000,28540.000000,23598.339844,10552400
2013-12-20,28260.000000,28540.000000,28260.000000,28540.000000,23598.339844,8407400
2013-12-23,28740.000000,28760.000000,28580.000000,28660.000000,23697.566406,10639200
2013-12-24,28600.000000,28640.000000,28300.000000,28300.000000,23399.894531,10980350
2013-12-26,28160.000000,28300.000000,28020.000000,28160.000000,23284.138672,12307800
2013-12-27,28200.000000,28220.000000,27900.000000,27920.000000,23314.195313,10510000
2013-12-30,27920.000000,27940.000000,27200.000000,27440.000000,22913.384766,16908100
2014-01-02,26960.000000,27100.000000,26040.000000,26180.000000,21861.236328,31025000
2014-01-03,26000.000000,26220.000000,25740.000000,25920.000000,21644.128906,26496600
2014-01-06,26060.000000,26400.000000,25920.000000,26140.000000,21827.833984,19735800
2014-01-07,26000.000000,26360.000000,25900.000000,26080.000000,21777.730469,19763200
2014-01-08,26000.000000,26080.000000,25740.000000,25820.000000,21560.625000,20474650
2014-01-09,26140.000000,26140.000000,25500.000000,25500.000000,21293.412109,21250950
2014-01-10,25500.000000,25720.000000,25440.000000,25440.000000,21243.306641,18189150
2014-01-13,25660.000000,25940.000000,25460.000000,25900.000000,21627.427734,16449350
2014-01-14,25940.000000,26600.000000,25800.000000,26260.000000,21928.041016,14716650
2014-01-15,26600.000000,26620.000000,25960.000000,25980.000000,21694.230469,11747450
2014-01-16,26000.000000,26200.000000,25860.000000,26020.000000,21727.625000,9752450
2014-01-17,26020.000000,26300.000000,25840.000000,25840.000000,21577.324219,12774250
2014-01-20,26100.000000,26380.000000,25920.000000,26320.000000,21978.138672,8682800
2014-01-21,26300.000000,26540.000000,26220.000000,26480.000000,22111.748047,7562300
2014-01-22,26280.000000,26560.000000,26240.000000,26560.000000,22178.550781,10826500
2014-01-23,26320.000000,26440.000000,25980.000000,25980.000000,21694.230469,10336950
2014-01-24,26000.000000,26360.000000,25820.000000,26140.000000,21827.833984,14001750
2014-01-27,25860.000000,26080.000000,25700.000000,25840.000000,21577.324219,13346300
2014-01-28,25460.000000,25860.000000,25460.000000,25660.000000,21427.021484,11701350
2014-01-29,25600.000000,25760.000000,25540.000000,25600.000000,21376.916016,19181850
2014-02-03,25720.000000,25760.000000,25420.000000,25440.000000,21243.306641,16259200
2014-02-04,25260.000000,25260.000000,24980.000000,24980.000000,20859.193359,16033000
