Date,Open,High,Low,Close,Adj Close,Volume
2020-04-17,50800.000000,52000.000000,50300.000000,51400.000000,49064.453125,32041675
2020-04-20,51400.000000,51400.000000,50000.000000,50100.000000,47823.527344,21866354
2020-04-21,49400.000000,49700.000000,48700.000000,49250.000000,47012.152344,27407543
2020-04-22,48700.000000,50000.000000,48350.000000,49850.000000,47584.890625,18613864
2020-04-23,50200.000000,50300.000000,49500.000000,49850.000000,47584.890625,18754442
2020-04-24,49650.000000,49750.000000,49000.000000,49350.000000,47107.605469,15618347
2020-04-27,49350.000000,50000.000000,49100.000000,49850.000000,47584.890625,14049471
2020-04-28,49850.000000,50100.000000,49300.000000,50100.000000,47823.527344,16095399
2020-04-29,49900.000000,50500.000000,49600.000000,50000.000000,47728.074219,15604533
2020-05-04,48900.000000,49100.000000,48500.000000,48500.000000,46296.234375,26083749
2020-05-06,49000.000000,49200.000000,48500.000000,49200.000000,46964.425781,18070225
2020-05-07,49200.000000,49300.000000,48700.000000,48800.000000,46582.597656,13884411
2020-05-08,49100.000000,49350.000000,48800.000000,48800.000000,46582.597656,15319700
2020-05-11,48900.000000,49250.000000,48300.000000,48400.000000,46200.773438,16357743
2020-05-12,48400.000000,48500.000000,47550.000000,47900.000000,45723.500000,23433590
2020-05-13,47250.000000,48550.000000,47200.000000,48550.000000,46343.957031,20223277
2020-05-14,47750.000000,48100.000000,47650.000000,48000.000000,45818.949219,19305974
2020-05-15,48400.000000,48450.000000,47700.000000,47850.000000,45675.765625,18463118
2020-05-18,47950.000000,49100.000000,47600.000000,48800.000000,46582.597656,20481981
2020-05-19,50100.000000,50500.000000,49700.000000,50300.000000,48014.437500,25168295
2020-05-20,50000.000000,50200.000000,49800.000000,50000.000000,47728.074219,14896899
2020-05-21,50300.000000,50400.000000,49850.000000,49950.000000,47680.343750,14949266
2020-05-22,49600.000000,49800.000000,48600.000000,48750.000000,46534.871094,19706284
2020-05-25,48750.000000,48900.000000,48450.000000,48850.000000,46630.324219,14337913
2020-05-26,48700.000000,49450.000000,48600.000000,49250.000000,47012.152344,15127490
2020-05-27,48950.000000,50000.000000,48800.000000,49900.000000,47632.613281,19548479
2020-05-28,51100.000000,51200.000000,49900.000000,50400.000000,48109.898438,31309318
2020-05-29,50000.000000,50700.000000,49700.000000,50700.000000,48396.265625,27596961
2020-06-01,50800.000000,51200.000000,50600.000000,51200.000000,48873.542969,16949183
2020-06-02,51000.000000,51500.000000,50800.000000,51400.000000,49064.453125,14247933
2020-06-03,51800.000000,55000.000000,51700.000000,54500.000000,52023.601563,49257814
2020-06-04,55800.000000,57000.000000,54600.000000,54600.000000,52119.058594,40220334
2020-06-05,54400.000000,55900.000000,54000.000000,55500.000000,52978.160156,22743629
2020-06-08,56400.000000,56500.000000,54700.000000,54900.000000,52405.421875,25634965
2020-06-09,55800.000000,56500.000000,54400.000000,55500.000000,52978.160156,23998831
2020-06-10,55100.000000,55900.000000,54900.000000,55400.000000,52882.703125,16742493
2020-06-11,54500.000000,55100.000000,53200.000000,54300.000000,51832.687500,33815123
2020-06-12,52100.000000,52800.000000,51500.000000,52300.000000,49923.562500,26976019
2020-06-15,51400.000000,52000.000000,49900.000000,49900.000000,47632.613281,28772921
2020-06-16,51200.000000,52100.000000,50600.000000,52100.000000,49732.652344,21808375
2020-06-17,52100.000000,52900.000000,51300.000000,52200.000000,49828.105469,26672595
2020-06-18,52200.000000,52300.000000,51600.000000,52300.000000,49923.562500,15982926
2020-06-19,52600.000000,52900.000000,51600.000000,52900.000000,50496.296875,18157985
2020-06-22,52000.000000,52600.000000,51800.000000,52000.000000,49637.191406,13801350
2020-06-23,52500.000000,52800.000000,51100.000000,51400.000000,49064.453125,18086152
2020-06-24,51900.000000,53900.000000,51600.000000,52900.000000,50496.296875,24519552
2020-06-25,52100.000000,53000.000000,51900.000000,51900.000000,49541.738281,18541624
2020-06-26,52800.000000,53900.000000,52200.000000,53300.000000,50878.128906,21575360
2020-06-29,52500.000000,53200.000000,52000.000000,52400.000000,50353.449219,17776925
2020-06-30,53900.000000,53900.000000,52800.000000,52800.000000,50737.824219,21157172
2020-07-01,53400.000000,53600.000000,52400.000000,52600.000000,50545.636719,16706143
2020-07-02,52100.000000,52900.000000,52100.000000,52900.000000,50833.921875,14142583
2020-07-03,53000.000000,53600.000000,52700.000000,53600.000000,51506.582031,11887868
2020-07-06,54000.000000,55000.000000,53800.000000,55000.000000,52851.902344,19856623
2020-07-07,55800.000000,55900.000000,53400.000000,53400.000000,51314.390625,30760032
2020-07-08,53600.000000,53900.000000,52900.000000,53000.000000,50930.011719,19664652
2020-07-09,53200.000000,53600.000000,52800.000000,52800.000000,50737.824219,17054850
2020-07-10,53100.000000,53200.000000,52300.000000,52700.000000,50641.734375,13714746
2020-07-13,53300.000000,53800.000000,53100.000000,53400.000000,51314.390625,12240188
2020-07-14,53700.000000,53800.000000,53200.000000,53800.000000,51698.765625,14269484
2020-07-15,54400.000000,55000.000000,54300.000000,54700.000000,52563.617188,24051450
2020-07-16,54800.000000,54800.000000,53800.000000,53800.000000,51698.765625,16779127
2020-07-17,54200.000000,54700.000000,54100.000000,54400.000000,52275.335938,10096174
2020-07-20,54800.000000,54800.000000,54000.000000,54200.000000,52083.148438,10507530
2020-07-21,55200.000000,55400.000000,54800.000000,55300.000000,53140.179688,18297260
2020-07-22,55300.000000,55500.000000,54700.000000,54700.000000,52563.617188,12885057
2020-07-23,54700.000000,54700.000000,53800.000000,54100.000000,51987.050781,16214932
2020-07-24,54000.000000,54400.000000,53700.000000,54200.000000,52083.148438,10994535
2020-07-27,54300.000000,55700.000000,54300.000000,55600.000000,53428.468750,21054421
2020-07-28,57000.000000,58800.000000,56400.000000,58600.000000,56311.296875,48431566
2020-07-29,60300.000000,60400.000000,58600.000000,59000.000000,56695.679688,36476611
2020-07-30,59700.000000,60100.000000,59000.000000,59000.000000,56695.679688,19285354
2020-07-31,59500.000000,59600.000000,57700.000000,57900.000000,55638.636719,21943345
2020-08-03,57800.000000,57900.000000,56700.000000,56800.000000,54581.597656,21158940
2020-08-04,57200.000000,58100.000000,57000.000000,57300.000000,55062.070313,19419694
2020-08-05,57300.000000,57500.000000,56300.000000,56900.000000,54677.695313,17739706
2020-08-06,57100.000000,58400.000000,57100.000000,58000.000000,55734.734375,21625874
2020-08-07,57900.000000,58400.000000,57100.000000,57500.000000,55254.265625,18751717
2020-08-10,57600.000000,58300.000000,57500.000000,57800.000000,55542.542969,17774291
2020-08-11,58000.000000,59500.000000,57800.000000,58200.000000,55926.921875,24907912
2020-08-12,58200.000000,59000.000000,57700.000000,59000.000000,56695.679688,18573934
2020-08-13,59400.000000,59600.000000,58000.000000,58700.000000,56407.398438,22089460
2020-08-14,58000.000000,58400.000000,57700.000000,58000.000000,55734.734375,15672548
2020-08-18,58900.000000,59900.000000,58000.000000,58400.000000,56119.109375,25307825
2020-08-19,59000.000000,59200.000000,57800.000000,57800.000000,55542.542969,16930719
2020-08-20,57600.000000,57600.000000,55300.000000,55400.000000,53236.281250,30386029
2020-08-21,56200.000000,56900.000000,55800.000000,55900.000000,53716.753906,21142288
2020-08-24,55800.000000,56600.000000,55400.000000,56100.000000,53908.937500,15055896
2020-08-25,56400.000000,56800.000000,56100.000000,56400.000000,54197.226563,14021705
2020-08-26,56400.000000,56500.000000,55700.000000,56400.000000,54197.226563,17651593
2020-08-27,56300.000000,56300.000000,55600.000000,55600.000000,53428.468750,16196568
2020-08-28,56100.000000,56300.000000,55400.000000,55400.000000,53236.281250,14619888
2020-08-31,56000.000000,56100.000000,54000.000000,54000.000000,51890.960938,32671367
2020-09-01,54100.000000,54800.000000,54100.000000,54200.000000,52083.148438,19363117
2020-09-02,54600.000000,55100.000000,54100.000000,54400.000000,52275.335938,16905723
2020-09-03,55600.000000,56700.000000,55500.000000,56400.000000,54197.226563,28384920
2020-09-04,55200.000000,55800.000000,55100.000000,55600.000000,53428.468750,22139109
2020-09-07,56100.000000,57300.000000,55800.000000,56500.000000,54293.320313,18685880
2020-09-08,57400.000000,58700.000000,57200.000000,58700.000000,56407.398438,31517520
2020-09-09,58200.000000,59300.000000,57800.000000,58400.000000,56119.109375,30597399
2020-09-10,59900.000000,60000.000000,59100.000000,59200.000000,56887.863281,29923293
2020-09-11,59300.000000,59400.000000,58200.000000,59000.000000,56695.679688,16017098
2020-09-14,60200.000000,60800.000000,59900.000000,60400.000000,58040.996094,20648281
2020-09-15,60900.000000,61000.000000,60500.000000,61000.000000,58617.562500,17877075
2020-09-16,61100.000000,61300.000000,60600.000000,61000.000000,58617.562500,17041444
2020-09-17,60700.000000,60800.000000,59300.000000,59500.000000,57176.148438,25108356
2020-09-18,59800.000000,59900.000000,59100.000000,59300.000000,56983.957031,18884571
2020-09-21,59100.000000,60000.000000,59000.000000,59200.000000,56887.863281,15140387
2020-09-22,59100.000000,59700.000000,57800.000000,58200.000000,55926.921875,20830381
2020-09-23,58400.000000,58800.000000,57400.000000,58600.000000,56311.296875,20111398
2020-09-24,57700.000000,58600.000000,57600.000000,57800.000000,55542.542969,17564020
2020-09-25,57700.000000,58200.000000,57700.000000,57900.000000,55638.636719,11444683
2020-09-28,58300.000000,58800.000000,57900.000000,58200.000000,56270.960938,12614080
2020-09-29,58300.000000,59000.000000,58200.000000,58200.000000,56270.960938,15503563
2020-10-05,57500.000000,59200.000000,57500.000000,58700.000000,56754.390625,20228289
2020-10-06,59400.000000,59900.000000,58700.000000,59000.000000,57044.449219,14463826
2020-10-07,58700.000000,59900.000000,58500.000000,59900.000000,57914.617188,14861838
2020-10-08,60500.000000,60700.000000,59500.000000,59700.000000,57721.246094,24589924
2020-10-12,60000.000000,60400.000000,59900.000000,60400.000000,58398.042969,16145837
2020-10-13,61000.000000,61400.000000,60400.000000,60900.000000,58881.468750,19247631
2020-10-14,61000.000000,61100.000000,60500.000000,60900.000000,58881.468750,16086716
2020-10-15,60700.000000,60800.000000,59700.000000,60000.000000,58011.300781,17756232
2020-10-16,60000.000000,60400.000000,59000.000000,59500.000000,57527.871094,16554190
2020-10-19,59600.000000,60200.000000,59500.000000,60000.000000,58011.300781,14474985
2020-10-20,60300.000000,60900.000000,60100.000000,60900.000000,58881.468750,19326115
2020-10-21,61200.000000,61500.000000,60600.000000,60900.000000,58881.468750,15703443
2020-10-22,60300.000000,60500.000000,59800.000000,60100.000000,58107.988281,14294095
2020-10-23,60400.000000,60400.000000,59800.000000,60200.000000,58204.671875,9322232
2020-10-26,60400.000000,61100.000000,60100.000000,60400.000000,58398.042969,13268226
2020-10-27,60300.000000,60300.000000,59500.000000,59800.000000,57817.929688,17260416
2020-10-28,59400.000000,59400.000000,58800.000000,59000.000000,57044.449219,14428882
2020-10-29,58200.000000,58500.000000,57500.000000,58100.000000,56174.277344,22636966
2020-10-30,58000.000000,58000.000000,56600.000000,56600.000000,54723.996094,26907844
2020-11-02,56400.000000,57500.000000,56000.000000,57400.000000,55497.480469,20489076
2020-11-03,57900.000000,58900.000000,57600.000000,58800.000000,56851.078125,14950919
2020-11-04,58900.000000,59000.000000,57800.000000,58500.000000,56561.019531,21718561
2020-11-05,59000.000000,60300.000000,58800.000000,60300.000000,58301.359375,20639475
2020-11-06,60700.000000,60800.000000,59600.000000,60100.000000,58107.988281,16910230
2020-11-09,60700.000000,60900.000000,60100.000000,60200.000000,58204.671875,15892961
2020-11-10,60500.000000,60500.000000,59500.000000,60200.000000,58204.671875,19073552
2020-11-11,60700.000000,61400.000000,60400.000000,61300.000000,59268.210938,25628510
2020-11-12,61000.000000,61400.000000,60700.000000,61000.000000,58978.156250,19800573
2020-11-13,61300.000000,63200.000000,61000.000000,63200.000000,61105.242188,31508829
2020-11-16,64000.000000,66700.000000,63900.000000,66300.000000,64102.488281,36354334
2020-11-17,67000.000000,67000.000000,65600.000000,65700.000000,63522.375000,30204089
2020-11-18,65700.000000,66200.000000,64700.000000,64800.000000,62652.207031,22963790
2020-11-19,64100.000000,64800.000000,63900.000000,64600.000000,62458.835938,16590290
2020-11-20,63900.000000,65200.000000,63900.000000,64700.000000,62555.523438,15068682
2020-11-23,64800.000000,67800.000000,64700.000000,67500.000000,65262.710938,27134398
2020-11-24,67900.000000,69500.000000,67000.000000,67700.000000,65456.085938,32158235
2020-11-25,67900.000000,68300.000000,66500.000000,66600.000000,64392.542969,32447065
2020-11-26,66100.000000,68000.000000,66000.000000,68000.000000,65746.140625,19023323
2020-11-27,68000.000000,68400.000000,67600.000000,68200.000000,65939.515625,14063434
2020-11-30,68400.000000,68600.000000,66700.000000,66700.000000,64489.230469,43811016
2020-12-01,67100.000000,68300.000000,67100.000000,67800.000000,65552.765625,22327173
2020-12-02,68400.000000,69900.000000,68300.000000,69500.000000,67196.429688,29703942
2020-12-03,70100.000000,70500.000000,69300.000000,69700.000000,67389.796875,23677989
2020-12-04,70400.000000,72100.000000,70100.000000,71500.000000,69130.132813,28130533
2020-12-07,72400.000000,73500.000000,71900.000000,72900.000000,70483.726563,28490496
2020-12-08,72200.000000,72900.000000,71600.000000,71700.000000,69323.507813,25000338
2020-12-09,72100.000000,73900.000000,72000.000000,73900.000000,71450.585938,24077996
2020-12-10,72700.000000,73800.000000,72500.000000,72900.000000,70483.726563,39882928
2020-12-11,73500.000000,73800.000000,73100.000000,73400.000000,70967.156250,18486672
2020-12-14,73600.000000,74500.000000,73200.000000,73800.000000,71353.898438,21510415
2020-12-15,73800.000000,74100.000000,73300.000000,73800.000000,71353.898438,20863671
2020-12-16,74100.000000,74500.000000,73400.000000,73800.000000,71353.898438,17512081
2020-12-17,73400.000000,73700.000000,72600.000000,73300.000000,70870.468750,24293214
2020-12-18,73300.000000,73700.000000,73000.000000,73000.000000,70580.414063,17613029
2020-12-21,73100.000000,73400.000000,72000.000000,73000.000000,70580.414063,20367355
2020-12-22,72500.000000,73200.000000,72100.000000,72300.000000,69903.617188,16304910
2020-12-23,72400.000000,74000.000000,72300.000000,73900.000000,71450.585938,19411326
2020-12-24,74100.000000,78800.000000,74000.000000,77800.000000,75221.328125,32502870
2020-12-28,79000.000000,80100.000000,78200.000000,78700.000000,76091.492188,40085044
2020-12-29,78800.000000,78900.000000,77300.000000,78300.000000,77609.992188,30339449
2020-12-30,77400.000000,81300.000000,77300.000000,81000.000000,80286.203125,29417421
2021-01-04,81000.000000,84400.000000,80200.000000,83000.000000,82268.570313,38655276
2021-01-05,81600.000000,83900.000000,81600.000000,83900.000000,83160.648438,35335669
2021-01-06,83300.000000,84500.000000,82100.000000,82200.000000,81475.625000,42089013
2021-01-07,82800.000000,84200.000000,82700.000000,82900.000000,82169.460938,32644642
2021-01-08,83300.000000,90000.000000,83000.000000,88800.000000,88017.460938,59013307
2021-01-11,90000.000000,96800.000000,89500.000000,91000.000000,90198.078125,90306177
2021-01-12,90300.000000,91400.000000,87800.000000,90600.000000,89801.593750,48682416
2021-01-13,89800.000000,91200.000000,89100.000000,89700.000000,88909.531250,36068848
2021-01-14,88700.000000,90000.000000,88700.000000,89700.000000,88909.531250,26393970
2021-01-15,89800.000000,91800.000000,88000.000000,88000.000000,87224.507813,33431809
2021-01-18,86600.000000,87300.000000,84100.000000,85000.000000,84250.953125,43227951
2021-01-19,84500.000000,88000.000000,83600.000000,87000.000000,86233.320313,39895044
2021-01-20,89000.000000,89000.000000,86500.000000,87200.000000,86431.562500,25211127
2021-01-21,87500.000000,88600.000000,86500.000000,88100.000000,87323.632813,25318011
2021-01-22,89000.000000,89700.000000,86800.000000,86800.000000,86035.085938,30861661
2021-01-25,87000.000000,89900.000000,86300.000000,89400.000000,88612.171875,27258534
2021-01-26,88800.000000,89200.000000,86500.000000,86700.000000,85935.968750,33178936
2021-01-27,86600.000000,87700.000000,85600.000000,85600.000000,84845.656250,26423070
2021-01-28,83200.000000,85600.000000,83200.000000,83700.000000,82962.406250,31859808
2021-01-29,84500.000000,85000.000000,82000.000000,82000.000000,81277.382813,39615978
2021-02-01,81700.000000,83400.000000,81000.000000,83000.000000,82268.570313,28046832
2021-02-02,84100.000000,86400.000000,83700.000000,84400.000000,83656.234375,26302077
2021-02-03,84800.000000,85400.000000,83400.000000,84600.000000,83854.476563,22112205
2021-02-04,83500.000000,83800.000000,82100.000000,82500.000000,81772.976563,24171688
2021-02-05,83100.000000,84000.000000,82500.000000,83500.000000,82764.164063,18036835
2021-02-08,83800.000000,84200.000000,83000.000000,83000.000000,82268.570313,15338765
2021-02-09,84000.000000,84800.000000,82700.000000,82700.000000,81971.218750,20898332
2021-02-10,82600.000000,82600.000000,81600.000000,81600.000000,80880.914063,23025766
2021-02-15,83800.000000,84500.000000,83300.000000,84200.000000,83458.000000,23529706
2021-02-16,84500.000000,86000.000000,84200.000000,84900.000000,84151.828125,20483100
2021-02-17,83900.000000,84200.000000,83000.000000,83200.000000,82466.804688,18307735
2021-02-18,83200.000000,83600.000000,82100.000000,82100.000000,81376.507813,21327683
2021-02-19,82300.000000,82800.000000,81000.000000,82600.000000,81872.101563,25880879
2021-02-22,83800.000000,84200.000000,82200.000000,82200.000000,81475.625000,25419886
2021-02-23,81200.000000,82900.000000,81100.000000,82000.000000,81277.382813,20587314
2021-02-24,81800.000000,83600.000000,81300.000000,82000.000000,81277.382813,26807651
2021-02-25,84000.000000,85400.000000,83000.000000,85300.000000,84548.312500,34155986
2021-02-26,82800.000000,83400.000000,82000.000000,82500.000000,81772.976563,38520800
2021-03-02,85100.000000,85300.000000,83000.000000,83600.000000,82863.289063,33498180
2021-03-03,83500.000000,84000.000000,82800.000000,84000.000000,83259.757813,19882132
2021-03-04,82600.000000,83200.000000,82200.000000,82400.000000,81673.859375,24348331
2021-03-05,81100.000000,82600.000000,81100.000000,82100.000000,81376.507813,20508971
2021-03-08,82900.000000,83000.000000,81600.000000,82000.000000,81277.382813,17641256
2021-03-09,81400.000000,81900.000000,80600.000000,81400.000000,80682.671875,25420764
2021-03-10,82400.000000,82500.000000,80700.000000,80900.000000,80187.078125,20038422
2021-03-11,81000.000000,82500.000000,81000.000000,82000.000000,81277.382813,23818297
2021-03-12,83100.000000,83500.000000,82400.000000,82800.000000,82070.335938,13530573
2021-03-15,82800.000000,82900.000000,81800.000000,81800.000000,81079.148438,13735798
2021-03-16,82200.000000,83000.000000,82100.000000,82800.000000,82070.335938,12293537
2021-03-17,82800.000000,82900.000000,82000.000000,82300.000000,81574.742188,11625146
2021-03-18,82800.000000,83800.000000,82600.000000,82900.000000,82169.460938,18585244
2021-03-19,82100.000000,82500.000000,81800.000000,81900.000000,81178.265625,15869700
2021-03-22,82000.000000,82300.000000,81700.000000,82000.000000,81277.382813,12670506
2021-03-23,82600.000000,82900.000000,81800.000000,81800.000000,81079.148438,13299907
2021-03-24,81000.000000,81600.000000,80700.000000,81000.000000,80286.203125,17926638
2021-03-25,81000.000000,82100.000000,80800.000000,81200.000000,80484.437500,14758826
2021-03-26,81400.000000,81600.000000,81000.000000,81500.000000,80781.796875,12845778
2021-03-29,81700.000000,81700.000000,81000.000000,81600.000000,80880.914063,14952134
2021-03-30,81600.000000,82300.000000,81300.000000,82200.000000,81837.679688,13121698
2021-03-31,82400.000000,82700.000000,81400.000000,81400.000000,81041.203125,17240518
2021-04-01,82500.000000,83000.000000,82000.000000,82900.000000,82534.593750,18676461
2021-04-02,84000.000000,85200.000000,83900.000000,84800.000000,84426.218750,22997538
2021-04-05,85800.000000,86000.000000,84800.000000,85400.000000,85023.570313,16255990
2021-04-06,86200.000000,86200.000000,85100.000000,86000.000000,85620.929688,19042023
2021-04-07,86100.000000,86200.000000,85400.000000,85600.000000,85222.687500,17885538
2021-04-08,85700.000000,85700.000000,84100.000000,84700.000000,84326.656250,19244259
2021-04-09,84700.000000,84900.000000,83400.000000,83600.000000,83231.507813,18193707
2021-04-12,84100.000000,84100.000000,83100.000000,83200.000000,82833.265625,12915282
2021-04-13,83000.000000,84500.000000,82800.000000,84000.000000,83629.742188,15238206
2021-04-14,84000.000000,84300.000000,83400.000000,84000.000000,83629.742188,13794652
2021-04-15,83700.000000,84500.000000,83400.000000,84100.000000,83729.304688,16377412
2021-04-16,84700.000000,84700.000000,83600.000000,83900.000000,83530.187500,15429522
2021-04-19,83800.000000,84000.000000,83300.000000,83300.000000,82932.828125,15287311
2021-04-20,83300.000000,84000.000000,83100.000000,83900.000000,83530.187500,15521965
2021-04-21,83300.000000,83500.000000,82500.000000,82600.000000,82235.914063,21636079
2021-04-22,82900.000000,83000.000000,82400.000000,82400.000000,82036.796875,13934746
2021-04-23,81900.000000,82900.000000,81600.000000,82800.000000,82435.031250,17805080
2021-04-26,82900.000000,83500.000000,82600.000000,83500.000000,83131.945313,15489938
2021-04-27,83200.000000,83300.000000,82500.000000,82900.000000,82534.593750,12941533
2021-04-28,83200.000000,83200.000000,82100.000000,82100.000000,81738.117188,15596759
2021-04-29,82400.000000,82500.000000,81500.000000,81700.000000,81339.882813,20000973
2021-04-30,81900.000000,82100.000000,81500.000000,81500.000000,81140.765625,18673197
2021-05-03,81000.000000,82400.000000,81000.000000,81700.000000,81339.882813,15710336
2021-05-04,81900.000000,82600.000000,81800.000000,82600.000000,82235.914063,12532550
2021-05-06,81700.000000,82300.000000,81700.000000,82300.000000,81937.234375,17047511
2021-05-07,81800.000000,82100.000000,81500.000000,81900.000000,81539.000000,14154882
2021-05-10,82300.000000,83500.000000,81800.000000,83200.000000,82833.265625,19385027
2021-05-11,82500.000000,82600.000000,81100.000000,81200.000000,80842.085938,28996680
2021-05-12,80800.000000,81200.000000,79800.000000,80000.000000,79647.375000,35812268
2021-05-13,78900.000000,79600.000000,78400.000000,78500.000000,78153.984375,31490096
2021-05-14,79000.000000,80300.000000,78900.000000,80100.000000,79746.929688,16450920
2021-05-17,80800.000000,80900.000000,79200.000000,79600.000000,79249.140625,17740855
